timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768938243659,8,POST /api/v1/pautas,201,,Thread Group 1-69,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,8,0,1
1768938243656,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-68,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/975/sessao,12,0,0
1768938243175,497,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-19,,true,,92,233,52,52,http://localhost:8080/api/v1/pautas/926/votos,497,0,0
1768938243667,7,POST /api/v1/pautas,201,,Thread Group 1-70,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,7,0,1
1768938243672,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-19,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/926/resultado,4,0,0
1768938243667,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-69,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/976/sessao,11,0,0
1768938243185,498,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-20,,true,,92,233,52,52,http://localhost:8080/api/v1/pautas/927/votos,498,0,0
1768938243675,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-70,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/977/sessao,11,0,0
1768938243678,8,POST /api/v1/pautas,201,,Thread Group 1-71,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,8,0,1
1768938243683,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-20,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/927/resultado,5,0,0
1768938243688,7,POST /api/v1/pautas,201,,Thread Group 1-72,text,true,,339,306,52,52,http://localhost:8080/api/v1/pautas,7,0,0
1768938243204,493,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-22,,true,,92,233,52,52,http://localhost:8080/api/v1/pautas/929/votos,493,0,0
1768938243686,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-71,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/978/sessao,11,0,0
1768938243697,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-22,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/929/resultado,5,0,1
1768938243699,9,POST /api/v1/pautas,201,,Thread Group 1-73,text,true,,339,306,52,52,http://localhost:8080/api/v1/pautas,8,0,1
1768938243695,13,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-72,text,true,,277,187,52,52,http://localhost:8080/api/v1/pautas/979/sessao,12,0,0
1768938243196,512,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-21,,true,,92,233,52,52,http://localhost:8080/api/v1/pautas/928/votos,512,0,0
1768938243708,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-21,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/928/resultado,5,0,1
1768938243214,503,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-23,,true,,92,233,52,52,http://localhost:8080/api/v1/pautas/930/votos,503,0,0
1768938243708,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-73,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/980/sessao,12,0,0
1768938243709,12,POST /api/v1/pautas,201,,Thread Group 1-74,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,12,0,1
1768938243718,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-23,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/930/resultado,5,0,0
1768938243222,502,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-24,,true,,92,233,52,52,http://localhost:8080/api/v1/pautas/931/votos,502,0,1
1768938243719,10,POST /api/v1/pautas,201,,Thread Group 1-75,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,9,0,0
1768938243724,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-24,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/931/resultado,6,0,1
1768938243234,499,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-25,,true,,92,233,52,52,http://localhost:8080/api/v1/pautas/932/votos,499,0,0
1768938243721,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-74,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/981/sessao,12,0,0
1768938243729,9,POST /api/v1/pautas,201,,Thread Group 1-76,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,9,0,1
1768938243733,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-25,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/932/resultado,5,0,1
1768938243247,493,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-26,,true,,92,233,51,51,http://localhost:8080/api/v1/pautas/933/votos,493,0,0
1768938243729,13,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-75,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/982/sessao,13,0,0
1768938243740,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-26,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/933/resultado,5,0,1
1768938243738,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-76,text,true,,279,187,51,51,http://localhost:8080/api/v1/pautas/983/sessao,10,0,0
1768938243742,6,POST /api/v1/pautas,201,,Thread Group 1-77,text,true,,340,306,51,51,http://localhost:8080/api/v1/pautas,6,0,0
1768938243752,5,POST /api/v1/pautas,201,,Thread Group 1-78,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,5,0,0
1768938243748,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-77,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/984/sessao,9,0,0
1768938243757,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-78,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/985/sessao,10,0,0
1768938243761,7,POST /api/v1/pautas,201,,Thread Group 1-79,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,7,0,0
1768938243769,8,POST /api/v1/pautas,201,,Thread Group 1-80,text,true,,340,306,54,54,http://localhost:8080/api/v1/pautas,8,0,0
1768938243768,14,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-79,text,true,,279,187,55,55,http://localhost:8080/api/v1/pautas/986/sessao,14,0,0
1768938243294,490,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-31,,true,,92,233,55,55,http://localhost:8080/api/v1/pautas/938/votos,490,0,0
1768938243273,511,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-29,,true,,92,233,55,55,http://localhost:8080/api/v1/pautas/936/votos,511,0,1
1768938243780,12,POST /api/v1/pautas,201,,Thread Group 1-81,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,12,0,1
1768938243784,10,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-29,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/936/resultado,10,0,1
1768938243784,10,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-31,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/938/resultado,10,0,0
1768938243254,542,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-27,,true,,92,233,54,54,http://localhost:8080/api/v1/pautas/934/votos,542,0,1
1768938243777,19,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-80,text,true,,279,187,54,54,http://localhost:8080/api/v1/pautas/987/sessao,19,0,0
1768938243263,540,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-28,,true,,92,233,55,55,http://localhost:8080/api/v1/pautas/935/votos,540,0,1
1768938243796,12,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-27,text,true,,189,138,55,55,http://localhost:8080/api/v1/pautas/934/resultado,12,0,1
1768938243803,10,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-28,text,true,,189,138,55,55,http://localhost:8080/api/v1/pautas/935/resultado,10,0,1
1768938243790,37,POST /api/v1/pautas,201,,Thread Group 1-82,text,true,,340,306,55,55,http://localhost:8080/api/v1/pautas,37,0,0
1768938243799,29,POST /api/v1/pautas,201,,Thread Group 1-83,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,29,0,0
1768938243304,529,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-32,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/939/votos,529,0,0
1768938243283,550,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-30,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/937/votos,550,0,0
1768938243793,41,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-81,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/988/sessao,40,0,0
1768938243313,522,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-33,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/940/votos,522,0,0
1768938243809,26,POST /api/v1/pautas,201,,Thread Group 1-84,text,true,,339,306,56,56,http://localhost:8080/api/v1/pautas,26,0,1
1768938243325,514,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-34,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/941/votos,514,0,0
1768938243833,9,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-32,text,true,,189,138,57,57,http://localhost:8080/api/v1/pautas/939/resultado,9,0,0
1768938243833,9,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-30,text,true,,189,138,57,57,http://localhost:8080/api/v1/pautas/937/resultado,9,0,1
1768938243835,20,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-33,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/940/resultado,20,0,1
1768938243819,36,POST /api/v1/pautas,201,,Thread Group 1-85,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,36,0,2
1768938243829,31,POST /api/v1/pautas,201,,Thread Group 1-86,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,31,0,1
1768938243839,25,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-34,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/941/resultado,25,0,0
1768938243829,44,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-83,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/990/sessao,43,0,0
1768938243337,536,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-35,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/942/votos,536,0,0
1768938243839,34,POST /api/v1/pautas,201,,Thread Group 1-87,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,34,0,1
1768938243345,532,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-36,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/943/votos,532,0,0
1768938243827,50,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-82,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/989/sessao,50,0,0
1768938243853,24,POST /api/v1/pautas,201,,Thread Group 1-88,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,24,0,1
1768938243836,41,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-84,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/991/sessao,41,0,0
1768938243873,11,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-35,text,true,,189,138,57,57,http://localhost:8080/api/v1/pautas/942/resultado,11,0,0
1768938243361,524,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-38,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/945/votos,524,0,1
1768938243855,31,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-85,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/992/sessao,30,0,0
1768938243352,536,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-37,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/944/votos,536,0,1
1768938243858,31,POST /api/v1/pautas,201,,Thread Group 1-89,text,true,,340,306,57,57,http://localhost:8080/api/v1/pautas,30,0,1
1768938243869,22,POST /api/v1/pautas,201,,Thread Group 1-90,text,true,,340,306,57,57,http://localhost:8080/api/v1/pautas,22,0,1
1768938243877,14,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-36,text,true,,189,138,57,57,http://localhost:8080/api/v1/pautas/943/resultado,14,0,1
1768938243375,519,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-39,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/946/votos,519,0,0
1768938243861,33,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-86,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/993/sessao,33,0,0
1768938243886,12,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-38,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/945/resultado,11,0,0
1768938243384,518,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-40,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/947/votos,518,0,1
1768938243873,29,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-87,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/994/sessao,29,0,0
1768938243889,13,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-37,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/944/resultado,13,0,0
1768938243880,23,POST /api/v1/pautas,201,,Thread Group 1-91,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,22,0,1
1768938243877,29,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-88,text,true,,279,187,55,55,http://localhost:8080/api/v1/pautas/995/sessao,29,0,0
1768938243404,507,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-42,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/949/votos,507,0,1
1768938243894,17,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-39,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/946/resultado,17,0,1
1768938243902,9,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-40,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/947/resultado,9,0,1
1768938243889,27,POST /api/v1/pautas,201,,Thread Group 1-92,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,27,0,0
1768938243889,28,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-89,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/996/sessao,28,0,0
1768938243900,20,POST /api/v1/pautas,201,,Thread Group 1-93,text,true,,341,306,56,56,http://localhost:8080/api/v1/pautas,20,0,1
1768938243396,521,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-41,,true,,92,233,56,56,http://localhost:8080/api/v1/pautas/948/votos,521,0,0
1768938243438,538,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-44,,true,,92,233,60,60,http://localhost:8080/api/v1/pautas/951/votos,538,0,0
1768938243438,538,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-45,,true,,92,233,60,60,http://localhost:8080/api/v1/pautas/952/votos,538,0,0
1768938243427,549,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-43,,true,,92,233,60,60,http://localhost:8080/api/v1/pautas/950/votos,549,0,0
1768938243903,73,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-91,text,true,,279,187,60,60,http://localhost:8080/api/v1/pautas/998/sessao,73,0,0
1768938243891,85,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-90,text,true,,279,187,60,60,http://localhost:8080/api/v1/pautas/997/sessao,85,0,0
1768938243930,46,POST /api/v1/pautas,201,,Thread Group 1-96,text,true,,341,306,60,60,http://localhost:8080/api/v1/pautas,46,0,1
1768938243454,523,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-47,,true,,92,233,60,60,http://localhost:8080/api/v1/pautas/954/votos,523,0,1
1768938243909,68,POST /api/v1/pautas,201,,Thread Group 1-94,text,true,,341,306,60,60,http://localhost:8080/api/v1/pautas,68,0,1
1768938243921,56,POST /api/v1/pautas,201,,Thread Group 1-95,text,true,,341,306,60,60,http://localhost:8080/api/v1/pautas,56,0,0
1768938243942,43,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-41,text,true,,189,138,60,60,http://localhost:8080/api/v1/pautas/948/resultado,43,0,1
1768938243443,543,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-46,,true,,92,233,59,59,http://localhost:8080/api/v1/pautas/953/votos,543,0,1
1768938243941,48,POST /api/v1/pautas,201,,Thread Group 1-97,text,true,,341,306,59,59,http://localhost:8080/api/v1/pautas,48,0,0
1768938243959,32,POST /api/v1/pautas,201,,Thread Group 1-99,text,true,,341,306,59,59,http://localhost:8080/api/v1/pautas,32,0,0
1768938243976,18,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-43,text,true,,189,138,59,59,http://localhost:8080/api/v1/pautas/950/resultado,17,0,1
1768938243472,522,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-49,,true,,92,233,58,58,http://localhost:8080/api/v1/pautas/956/votos,522,0,1
1768938243942,53,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-93,text,true,,280,188,58,58,http://localhost:8080/api/v1/pautas/1000/sessao,53,0,0
1768938243464,532,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-48,,true,,92,233,58,58,http://localhost:8080/api/v1/pautas/955/votos,532,0,0
1768938243977,20,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-96,text,true,,281,188,58,58,http://localhost:8080/api/v1/pautas/1003/sessao,20,0,0
1768938243942,55,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-92,text,true,,279,187,58,58,http://localhost:8080/api/v1/pautas/999/sessao,55,0,0
1768938243969,28,POST /api/v1/pautas,201,,Thread Group 1-100,text,true,,341,306,58,58,http://localhost:8080/api/v1/pautas,28,0,0
1768938243977,24,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-94,text,true,,281,188,58,58,http://localhost:8080/api/v1/pautas/1001/sessao,23,0,0
1768938243977,24,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-47,text,true,,189,138,58,58,http://localhost:8080/api/v1/pautas/954/resultado,24,0,0
1768938243484,519,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-50,,true,,92,233,57,57,http://localhost:8080/api/v1/pautas/957/votos,519,0,1
1768938243942,61,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-42,text,true,,189,138,57,57,http://localhost:8080/api/v1/pautas/949/resultado,61,0,0
1768938243976,29,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-44,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/951/resultado,28,0,1
1768938243986,19,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-46,text,true,,189,138,55,55,http://localhost:8080/api/v1/pautas/953/resultado,18,0,1
1768938243976,31,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-45,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/952/resultado,31,0,1
1768938243994,13,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-49,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/956/resultado,13,0,1
1768938243996,15,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-48,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/955/resultado,14,0,1
1768938244004,9,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-50,text,true,,189,138,51,51,http://localhost:8080/api/v1/pautas/957/resultado,9,0,0
1768938243977,38,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-95,text,true,,281,188,50,50,http://localhost:8080/api/v1/pautas/1002/sessao,37,0,0
1768938243950,69,POST /api/v1/pautas,201,,Thread Group 1-98,text,true,,341,306,50,50,http://localhost:8080/api/v1/pautas,69,0,0
1768938243494,544,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-51,,true,,92,233,50,50,http://localhost:8080/api/v1/pautas/958/votos,544,0,0
1768938243505,534,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-52,,true,,92,233,50,50,http://localhost:8080/api/v1/pautas/959/votos,534,0,0
1768938243989,50,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-97,text,true,,281,188,50,50,http://localhost:8080/api/v1/pautas/1004/sessao,50,0,0
1768938243519,522,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-53,,true,,92,233,50,50,http://localhost:8080/api/v1/pautas/960/votos,522,0,0
1768938243529,512,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-54,,true,,92,233,50,50,http://localhost:8080/api/v1/pautas/961/votos,512,0,1
1768938243991,50,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-99,text,true,,281,188,50,50,http://localhost:8080/api/v1/pautas/1005/sessao,50,0,0
1768938243998,43,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-100,text,true,,281,188,50,50,http://localhost:8080/api/v1/pautas/1006/sessao,43,0,0
1768938244020,22,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-98,text,true,,281,188,50,50,http://localhost:8080/api/v1/pautas/1007/sessao,22,0,0
1768938244039,7,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-52,text,true,,189,138,50,50,http://localhost:8080/api/v1/pautas/959/resultado,7,0,0
1768938244038,8,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-51,text,true,,189,138,50,50,http://localhost:8080/api/v1/pautas/958/resultado,8,0,1
1768938244041,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-54,text,true,,189,138,48,48,http://localhost:8080/api/v1/pautas/961/resultado,6,0,1
1768938244041,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-53,text,true,,189,138,47,47,http://localhost:8080/api/v1/pautas/960/resultado,6,0,1
1768938243554,494,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-56,,true,,92,233,46,46,http://localhost:8080/api/v1/pautas/963/votos,494,0,1
1768938243543,508,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-55,,true,,92,233,46,46,http://localhost:8080/api/v1/pautas/962/votos,508,0,1
1768938243564,489,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-57,,true,,92,233,46,46,http://localhost:8080/api/v1/pautas/964/votos,489,0,1
1768938244049,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-56,text,true,,189,138,46,46,http://localhost:8080/api/v1/pautas/963/resultado,5,0,0
1768938243572,484,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-58,,true,,92,233,45,45,http://localhost:8080/api/v1/pautas/965/votos,484,0,0
1768938244051,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-55,text,true,,189,138,45,45,http://localhost:8080/api/v1/pautas/962/resultado,5,0,0
1768938244053,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-57,text,true,,189,138,44,44,http://localhost:8080/api/v1/pautas/964/resultado,5,0,0
1768938244056,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-58,text,true,,189,138,43,43,http://localhost:8080/api/v1/pautas/965/resultado,4,0,0
1768938243578,495,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-59,,true,,92,233,42,42,http://localhost:8080/api/v1/pautas/966/votos,495,0,1
1768938243587,489,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-60,,true,,92,233,42,42,http://localhost:8080/api/v1/pautas/967/votos,489,0,0
1768938244074,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-59,text,true,,189,138,42,42,http://localhost:8080/api/v1/pautas/966/resultado,6,0,0
1768938244076,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-60,text,true,,189,138,41,41,http://localhost:8080/api/v1/pautas/967/resultado,6,0,0
1768938243593,497,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-61,,true,,92,233,40,40,http://localhost:8080/api/v1/pautas/968/votos,497,0,0
1768938244090,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-61,text,true,,189,138,40,40,http://localhost:8080/api/v1/pautas/968/resultado,5,0,1
1768938243604,497,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-62,,true,,92,233,39,39,http://localhost:8080/api/v1/pautas/969/votos,497,0,0
1768938244101,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-62,text,true,,189,138,39,39,http://localhost:8080/api/v1/pautas/969/resultado,4,0,0
1768938243626,488,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-64,,true,,92,233,38,38,http://localhost:8080/api/v1/pautas/971/votos,488,0,1
1768938243613,506,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-63,,true,,92,233,38,38,http://localhost:8080/api/v1/pautas/970/votos,506,0,0
1768938244114,7,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-64,text,true,,189,138,38,38,http://localhost:8080/api/v1/pautas/971/resultado,7,0,1
1768938244119,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-63,text,true,,189,138,37,37,http://localhost:8080/api/v1/pautas/970/resultado,5,0,1
1768938243636,492,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-65,,true,,92,233,36,36,http://localhost:8080/api/v1/pautas/972/votos,492,0,1
1768938244128,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-65,text,true,,189,138,36,36,http://localhost:8080/api/v1/pautas/972/resultado,5,0,0
1768938243647,494,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-66,,true,,92,233,35,35,http://localhost:8080/api/v1/pautas/973/votos,494,0,0
1768938244141,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-66,text,true,,189,138,35,35,http://localhost:8080/api/v1/pautas/973/resultado,4,0,0
1768938243658,495,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-67,,true,,92,233,34,34,http://localhost:8080/api/v1/pautas/974/votos,495,0,1
1768938244153,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-67,text,true,,189,138,34,34,http://localhost:8080/api/v1/pautas/974/resultado,5,0,1
1768938243668,500,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-68,,true,,92,233,33,33,http://localhost:8080/api/v1/pautas/975/votos,500,0,1
1768938243678,490,POST /api/v1/pautas/{pautaId}/votos,201,,Thread Group 1-69,,true,,92,233,33,33,http://localhost:8080/api/v1/pautas/976/votos,490,0,1
1768938244168,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-69,text,true,,189,138,33,33,http://localhost:8080/api/v1/pautas/976/resultado,5,0,1
1768938244168,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-68,text,true,,189,138,33,33,http://localhost:8080/api/v1/pautas/975/resultado,5,0,1
